	DECLARANT	DECLARANT_ISO	PARTNER	PARTNER_ISO	PRODUCT_HS	FLOW	TRANSPORT_MODE	PERIOD	VALUE_IN_EUROS	QUANTITY_IN_KG
53521	1	FR	73	BY	401700	2	3	201952	15	0
53522	1	FR	73	BY	410712	2	3	201952	19	0
53523	1	FR	73	BY	420211	1	4	201952	51	0
53524	1	FR	73	BY	420212	2	3	201952	1	0
53525	1	FR	73	BY	420219	1	0	201952	112	14
53526	1	FR	73	BY	420219	2	3	201952	1204	380
53527	1	FR	73	BY	420222	2	3	201952	963	25
53528	1	FR	73	BY	420229	1	0	201952	170	2
53529	1	FR	73	BY	420231	1	3	201952	2149	62
53530	1	FR	73	BY	420231	2	3	201952	235	1
53531	1	FR	73	BY	420232	2	3	201952	69	0
53532	1	FR	73	BY	420292	1	5	201952	6492	37
53533	1	FR	73	BY	420292	2	3	201952	43290	4814
53534	1	FR	73	BY	420310	2	3	201952	5236	89
53535	1	FR	73	BY	420330	2	3	201952	364	5
53536	1	FR	73	BY	420330	2	4	201952	305	1
53537	1	FR	73	BY	420600	2	3	201952	86	0
53538	1	FR	73	BY	440290	1	3	201952	504735	689352
53539	1	FR	73	BY	440311	1	3	201952	7522	22340
53540	1	FR	73	BY	440321	1	3	201952	90165	293345
53541	1	FR	73	BY	440322	1	3	201952	18547	60060
53542	1	FR	73	BY	440410	1	3	201952	1886494	7755824
53543	1	FR	73	BY	440500	1	3	201952	184237	77160
53544	1	FR	73	BY	440711	1	1	201952	182633	518700
53545	1	FR	73	BY	440711	1	3	201952	1700460	5565778
53546	1	FR	73	BY	440712	1	3	201952	117663	458313
53547	1	FR	73	BY	440719	1	3	201952	41218	162119
53548	1	FR	73	BY	440791	1	3	201952	356622	166258
53549	1	FR	73	BY	440797	1	3	201952	569	6990
53550	1	FR	73	BY	440890	1	3	201952	28498	4658
53551	1	FR	73	BY	440910	1	1	201952	14420	12500
53552	1	FR	73	BY	440910	1	3	201952	30347	54800
53553	1	FR	73	BY	440929	1	3	201952	6962	2030
53554	1	FR	73	BY	441012	1	3	201952	422	1190
53555	1	FR	73	BY	441112	1	3	201952	209593	594683
53556	1	FR	73	BY	441192	2	3	201952	114237	133302
53557	1	FR	73	BY	441193	1	3	201952	25	11
53558	1	FR	73	BY	441233	1	3	201952	36516	85632
53559	1	FR	73	BY	441400	1	3	201952	9	1
53560	1	FR	73	BY	441510	1	3	201952	376867	110956
53561	1	FR	73	BY	441520	1	3	201952	905053	3971414
53562	1	FR	73	BY	441600	1	3	201952	2120	350
53563	1	FR	73	BY	441810	1	3	201952	187725	28866
53564	1	FR	73	BY	441820	1	3	201952	1025	521
53565	1	FR	73	BY	441860	1	3	201952	61	130
53566	1	FR	73	BY	441899	1	0	201952	136	19
53567	1	FR	73	BY	441899	1	3	201952	450100	652968
53568	1	FR	73	BY	442090	2	3	201952	80	6
53569	1	FR	73	BY	442199	1	3	201952	298244	1146770
53570	1	FR	73	BY	450390	2	3	201952	27	1
53571	1	FR	73	BY	450490	2	1	201952	60	1
53572	1	FR	73	BY	460219	1	1	201952	21879	15050
53573	1	FR	73	BY	460219	1	3	201952	1417223	652524
53574	1	FR	73	BY	460219	2	3	201952	82	1
53575	1	FR	73	BY	460290	2	3	201952	45	1
53576	1	FR	73	BY	470321	1	3	201952	28370	43911
53577	1	FR	73	BY	480240	1	3	201952	1	0
53578	1	FR	73	BY	480256	2	3	201952	29168	17025
53579	1	FR	73	BY	480258	2	3	201952	2828	939
53580	1	FR	73	BY	480439	2	3	201952	925	104
53581	1	FR	73	BY	480459	2	3	201952	2433	1026
53582	1	FR	73	BY	480610	2	3	201952	377	9
53583	1	FR	73	BY	480630	2	3	201952	167	26
53584	1	FR	73	BY	480810	2	3	201952	206	55
53585	1	FR	73	BY	480840	2	3	201952	500	96
53586	1	FR	73	BY	480890	2	1	201952	32706	16122
53587	1	FR	73	BY	481014	2	3	201952	17946	11102
53588	1	FR	73	BY	481019	2	3	201952	700	354
53589	1	FR	73	BY	481151	2	3	201952	6367	2177
53590	1	FR	73	BY	481159	2	3	201952	284108	139566
53591	1	FR	73	BY	481190	2	3	201952	11127	2808
53592	1	FR	73	BY	481720	2	3	201952	4	0
53593	1	FR	73	BY	481910	2	3	201952	601	118
53594	1	FR	73	BY	481920	2	3	201952	20064	1754
53595	1	FR	73	BY	481930	2	3	201952	16	6
53596	1	FR	73	BY	481940	2	1	201952	2186	138
53597	1	FR	73	BY	481940	2	3	201952	14122	3989
53598	1	FR	73	BY	481940	2	4	201952	1450	193
53599	1	FR	73	BY	481950	2	3	201952	1265	233
53600	1	FR	73	BY	481960	1	0	201952	471	28
53601	1	FR	73	BY	481960	2	3	201952	1194	148
53602	1	FR	73	BY	482010	2	1	201952	549	15
53603	1	FR	73	BY	482010	2	3	201952	8070	1331
53604	1	FR	73	BY	482010	2	4	201952	380	11
53605	1	FR	73	BY	482020	2	3	201952	21358	7001
53606	1	FR	73	BY	482030	2	3	201952	60644	17890
53607	1	FR	73	BY	482050	2	3	201952	454	13
53608	1	FR	73	BY	482090	2	3	201952	11	2
53609	1	FR	73	BY	482110	2	3	201952	470	11
53610	1	FR	73	BY	482110	2	4	201952	2600	390
53611	1	FR	73	BY	482190	1	3	201952	32	0
53612	1	FR	73	BY	482190	2	3	201952	68	13
53613	1	FR	73	BY	482190	2	4	201952	100	1
53614	1	FR	73	BY	482369	2	3	201952	5428	1331
53615	1	FR	73	BY	482390	1	3	201952	1402	2050
53616	1	FR	73	BY	48SSS6	2	3	201952	236058	38508
53617	1	FR	73	BY	490199	1	3	201952	579583	63804
53618	1	FR	73	BY	490199	2	0	201952	119	1
53619	1	FR	73	BY	490199	2	1	201952	110	3
53620	1	FR	73	BY	490199	2	3	201952	516	117
53621	1	FR	73	BY	490199	2	4	201952	41	5
53622	1	FR	73	BY	490700	1	3	201952	970	1
53623	1	FR	73	BY	490700	1	4	201952	1209	9
53624	1	FR	73	BY	490900	1	3	201952	2784	210
53625	1	FR	73	BY	490900	2	3	201952	100	6
53626	1	FR	73	BY	491000	2	3	201952	5	2
53627	1	FR	73	BY	491110	2	1	201952	192	11
53628	1	FR	73	BY	491110	2	3	201952	22178	2479
53629	1	FR	73	BY	491110	2	4	201952	1198	30
53630	1	FR	73	BY	491191	1	3	201952	450	40
53631	1	FR	73	BY	491191	2	0	201952	44	1
53632	1	FR	73	BY	491191	2	3	201952	73	95
53633	1	FR	73	BY	491191	2	4	201952	5337	110
53634	1	FR	73	BY	491199	1	3	201952	183	15
53635	1	FR	73	BY	491199	1	4	201952	541	14
53636	1	FR	73	BY	491199	2	0	201952	227	3
53637	1	FR	73	BY	491199	2	3	201952	1410	202
53638	1	FR	73	BY	491199	2	4	201952	1936	67
53639	1	FR	73	BY	500720	2	3	201952	1431	5
53640	1	FR	73	BY	500720	2	4	201952	67	0
53641	1	FR	73	BY	500790	2	4	201952	40832	209
53642	1	FR	73	BY	511130	2	4	201952	20	0
53643	1	FR	73	BY	511219	2	4	201952	1313	5
53644	1	FR	73	BY	520811	2	3	201952	1684	33
53645	1	FR	73	BY	520812	2	3	201952	1905	58
53646	1	FR	73	BY	520852	2	3	201952	4860	108
53647	1	FR	73	BY	520859	2	3	201952	3874	161
53648	1	FR	73	BY	520949	2	4	201952	88	2
53649	1	FR	73	BY	520951	2	4	201952	107	2
53650	1	FR	73	BY	520959	2	3	201952	5061	275
53651	1	FR	73	BY	521049	2	3	201952	4807	107
53652	1	FR	73	BY	521149	2	4	201952	72	1
53653	1	FR	73	BY	521214	2	3	201952	8320	255
53654	1	FR	73	BY	521215	2	3	201952	10806	150
53655	1	FR	73	BY	521224	2	4	201952	109	0
53656	1	FR	73	BY	530110	1	3	201952	7020	9360
53657	1	FR	73	BY	530121	2	1	201952	222438	64460
53658	1	FR	73	BY	530121	2	3	201952	1899852	568400
53659	1	FR	73	BY	530129	1	3	201952	58563	38596
53660	1	FR	73	BY	530129	2	3	201952	78264	21740
53661	1	FR	73	BY	530911	1	3	201952	25746	3347
53662	1	FR	73	BY	530911	2	3	201952	56	5
53663	1	FR	73	BY	530919	2	4	201952	209	4
53664	1	FR	73	BY	530929	2	4	201952	37	0
53665	1	FR	73	BY	540262	2	4	201952	1014	20
53666	1	FR	73	BY	540490	2	3	201952	87	9
53667	1	FR	73	BY	540752	2	4	201952	20	0
53668	1	FR	73	BY	540753	2	4	201952	36	1
53669	1	FR	73	BY	540754	2	3	201952	7564	105
53670	1	FR	73	BY	540761	2	3	201952	19828	737
53671	1	FR	73	BY	540769	2	3	201952	6719	667
53672	1	FR	73	BY	540774	2	3	201952	4227	40
53673	1	FR	73	BY	540783	2	3	201952	107	2
53674	1	FR	73	BY	540783	2	4	201952	69	1
53675	1	FR	73	BY	540792	2	4	201952	36	0
53676	1	FR	73	BY	540793	2	3	201952	14381	339
53677	1	FR	73	BY	540793	2	4	201952	36	1
53678	1	FR	73	BY	540794	2	3	201952	1889	53
53679	1	FR	73	BY	540794	2	4	201952	13597	71
53680	1	FR	73	BY	540824	2	3	201952	22025	528
53681	1	FR	73	BY	540832	2	4	201952	31	0
53682	1	FR	73	BY	540833	2	3	201952	5296	152
53683	1	FR	73	BY	540833	2	4	201952	69	0
53684	1	FR	73	BY	550130	1	3	201952	75615	41817
53685	1	FR	73	BY	550311	2	4	201952	1341	80
53686	1	FR	73	BY	550320	1	3	201952	16951	20679
53687	1	FR	73	BY	550320	1	4	201952	93	3
53688	1	FR	73	BY	550620	2	1	201952	67021	3211
53689	1	FR	73	BY	550620	2	3	201952	16059	5641
53690	1	FR	73	BY	551219	2	3	201952	639	15
53691	1	FR	73	BY	551219	2	4	201952	1683	50
53692	1	FR	73	BY	551229	2	3	201952	26238	1369
53693	1	FR	73	BY	551299	1	4	201952	100	0
53694	1	FR	73	BY	551430	2	3	201952	3381	81
53695	1	FR	73	BY	551511	1	0	201952	53	0
53696	1	FR	73	BY	551614	2	3	201952	65770	1714
53697	1	FR	73	BY	551623	2	3	201952	350	5
53698	1	FR	73	BY	551623	2	4	201952	33	0
53699	1	FR	73	BY	551624	2	4	201952	1964	260
53700	1	FR	73	BY	551643	2	3	201952	133	2
53701	1	FR	73	BY	551643	2	4	201952	1	0
53702	1	FR	73	BY	551692	2	4	201952	2	0
53703	1	FR	73	BY	551693	2	4	201952	56	1
53704	1	FR	73	BY	55SSS2	2	4	201952	8640	81
53705	1	FR	73	BY	560311	1	3	201952	11994	5950
53706	1	FR	73	BY	560312	2	1	201952	18484	868
53707	1	FR	73	BY	560312	2	3	201952	20617	993
53708	1	FR	73	BY	560394	1	3	201952	129	2
53709	1	FR	73	BY	560490	1	3	201952	64024	7642
53710	1	FR	73	BY	560490	2	3	201952	181	1
53711	1	FR	73	BY	560600	2	3	201952	298954	9572
53712	1	FR	73	BY	560749	2	4	201952	2288	8
53713	1	FR	73	BY	560750	2	4	201952	3604	410
53714	1	FR	73	BY	560790	1	3	201952	91828	38492
53715	1	FR	73	BY	560790	2	3	201952	135	8
53716	1	FR	73	BY	570110	2	3	201952	36724	74
53717	1	FR	73	BY	570190	2	5	201952	1000	18
53718	1	FR	73	BY	570320	2	4	201952	4	1
53719	1	FR	73	BY	570390	2	4	201952	3	0
53720	1	FR	73	BY	580110	2	4	201952	36	0
53721	1	FR	73	BY	580127	2	4	201952	100	1
53722	1	FR	73	BY	580133	2	3	201952	791	17
53723	1	FR	73	BY	580137	2	4	201952	55	1
53724	1	FR	73	BY	580190	2	4	201952	36	0
53725	1	FR	73	BY	580300	2	4	201952	83	2
53726	1	FR	73	BY	580410	2	4	201952	1836	20
53727	1	FR	73	BY	580421	2	4	201952	3045	80
53728	1	FR	73	BY	580620	2	4	201952	6102	37
53729	1	FR	73	BY	580631	2	3	201952	1424	22
53730	1	FR	73	BY	580632	2	3	201952	5227	98
53731	1	FR	73	BY	580632	2	4	201952	1220	53
53732	1	FR	73	BY	580640	2	3	201952	6140	179
53733	1	FR	73	BY	580890	2	3	201952	17158	407
53734	1	FR	73	BY	590500	2	3	201952	1380	9
53735	1	FR	73	BY	590500	2	4	201952	8508	54
53736	1	FR	73	BY	590691	1	3	201952	164215	40570
53737	1	FR	73	BY	591110	2	3	201952	26	0
53738	1	FR	73	BY	591190	2	3	201952	13436	907
53739	1	FR	73	BY	591190	2	4	201952	66	1
53740	1	FR	73	BY	600410	2	4	201952	10617	224
53741	1	FR	73	BY	600522	2	3	201952	10794	359
53742	1	FR	73	BY	600522	2	4	201952	18138	617
53743	1	FR	73	BY	600632	2	3	201952	3565	191
53744	1	FR	73	BY	600642	2	3	201952	1622	100
53745	1	FR	73	BY	610120	2	3	201952	328	10
53746	1	FR	73	BY	610230	1	3	201952	142	1
53747	1	FR	73	BY	610333	1	3	201952	288	2
53748	1	FR	73	BY	610339	1	3	201952	100	5
53749	1	FR	73	BY	610342	2	3	201952	550	10
53750	1	FR	73	BY	610442	2	3	201952	1143	10
53751	1	FR	73	BY	610443	2	3	201952	1728	31
53752	1	FR	73	BY	610444	2	3	201952	669	14
53753	1	FR	73	BY	610453	2	3	201952	87	2
53754	1	FR	73	BY	610461	2	3	201952	229	7
53755	1	FR	73	BY	610462	2	3	201952	7458	214
53756	1	FR	73	BY	610463	2	3	201952	397	11
53757	1	FR	73	BY	610469	2	3	201952	207	2
53758	1	FR	73	BY	610510	2	0	201952	490	11
53759	1	FR	73	BY	610510	2	3	201952	5479	84
53760	1	FR	73	BY	610610	2	3	201952	3719	89
53761	1	FR	73	BY	610620	2	3	201952	209	1
53762	1	FR	73	BY	610711	2	3	201952	11404	288
53763	1	FR	73	BY	610721	2	3	201952	788	22
53764	1	FR	73	BY	610821	2	3	201952	6029	89
53765	1	FR	73	BY	610822	2	3	201952	5216	46
53766	1	FR	73	BY	610831	2	3	201952	816	23
53767	1	FR	73	BY	610832	2	3	201952	47	0
53768	1	FR	73	BY	610892	2	3	201952	1615	24
53769	1	FR	73	BY	610910	2	0	201952	229	0
53770	1	FR	73	BY	610910	2	3	201952	20824	531
53771	1	FR	73	BY	610990	2	3	201952	3172	53
53772	1	FR	73	BY	611011	1	4	201952	309	1
53773	1	FR	73	BY	611011	2	0	201952	75	1
53774	1	FR	73	BY	611011	2	3	201952	417	2
53775	1	FR	73	BY	611020	2	3	201952	13556	321
53776	1	FR	73	BY	611030	1	3	201952	501	3
53777	1	FR	73	BY	611030	2	3	201952	15129	283
53778	1	FR	73	BY	611030	2	4	201952	1676	16
53779	1	FR	73	BY	611120	2	3	201952	13235	355
53780	1	FR	73	BY	611130	2	3	201952	65	1
53781	1	FR	73	BY	611190	2	3	201952	18	0
53782	1	FR	73	BY	611241	2	3	201952	6483	66
53783	1	FR	73	BY	611249	2	3	201952	2142	19
53784	1	FR	73	BY	611420	2	3	201952	3169	220
53785	1	FR	73	BY	611430	2	3	201952	7800	93
53786	1	FR	73	BY	611490	1	3	201952	8044	151
53787	1	FR	73	BY	611490	2	0	201952	600	1
53788	1	FR	73	BY	611490	2	3	201952	13832	560
53789	1	FR	73	BY	611521	2	3	201952	1658	26
53790	1	FR	73	BY	611529	2	3	201952	131	2
53791	1	FR	73	BY	611530	2	3	201952	182	1
53792	1	FR	73	BY	611595	2	3	201952	2069	41
53793	1	FR	73	BY	611596	2	3	201952	794	4
53794	1	FR	73	BY	611599	2	3	201952	26	0
53795	1	FR	73	BY	611610	2	3	201952	15630	959
53796	1	FR	73	BY	611691	2	3	201952	102	0
53797	1	FR	73	BY	611699	2	3	201952	24	0
53798	1	FR	73	BY	611710	2	3	201952	298	5
53799	1	FR	73	BY	611780	2	3	201952	1416	12
53800	1	FR	73	BY	620111	1	4	201952	3861	58
53801	1	FR	73	BY	620113	1	3	201952	1709	13
53802	1	FR	73	BY	620113	1	4	201952	536	4
53803	1	FR	73	BY	620113	2	3	201952	1062	18
53804	1	FR	73	BY	620191	1	4	201952	263	4
53805	1	FR	73	BY	620192	2	3	201952	112	2
53806	1	FR	73	BY	620193	2	3	201952	1852	19
53807	1	FR	73	BY	620211	1	3	201952	142	8
53808	1	FR	73	BY	620211	2	3	201952	1061	20
53809	1	FR	73	BY	620212	2	3	201952	582	9
53810	1	FR	73	BY	620213	1	4	201952	179	1
53811	1	FR	73	BY	620213	2	3	201952	1783	43
53812	1	FR	73	BY	620213	2	4	201952	671	3
53813	1	FR	73	BY	620291	1	1	201952	5249	36
53814	1	FR	73	BY	620292	1	1	201952	3807	25
53815	1	FR	73	BY	620292	2	3	201952	10	0
53816	1	FR	73	BY	620293	2	3	201952	381	5
53817	1	FR	73	BY	620299	1	4	201952	104	1
53818	1	FR	73	BY	620329	1	4	201952	671	1
53819	1	FR	73	BY	620332	2	3	201952	144	3
53820	1	FR	73	BY	620341	2	4	201952	524	2
53821	1	FR	73	BY	620342	2	3	201952	18118	512
53822	1	FR	73	BY	620422	2	3	201952	18	0
53823	1	FR	73	BY	620429	1	4	201952	121	0
53824	1	FR	73	BY	620431	2	4	201952	1505	6
53825	1	FR	73	BY	620432	2	3	201952	1289	24
53826	1	FR	73	BY	620433	1	1	201952	294	2
53827	1	FR	73	BY	620433	1	3	201952	135	0
53828	1	FR	73	BY	620433	1	4	201952	73	0
53829	1	FR	73	BY	620433	2	3	201952	3567	62
53830	1	FR	73	BY	620439	1	1	201952	842	6
53831	1	FR	73	BY	620439	2	3	201952	393	6
53832	1	FR	73	BY	620442	2	3	201952	2726	46
53833	1	FR	73	BY	620443	1	3	201952	1497	17
53834	1	FR	73	BY	620443	1	4	201952	301	1
53835	1	FR	73	BY	620443	2	3	201952	4267	72
53836	1	FR	73	BY	620444	1	1	201952	2421	15
53837	1	FR	73	BY	620444	2	3	201952	1430	23
53838	1	FR	73	BY	620449	1	0	201952	1093	8
53839	1	FR	73	BY	620449	1	3	201952	22665	55
53840	1	FR	73	BY	620449	1	4	201952	499	1
53841	1	FR	73	BY	620449	2	0	201952	100	1
53842	1	FR	73	BY	620452	2	3	201952	1614	28
53843	1	FR	73	BY	620453	1	4	201952	176	0
53844	1	FR	73	BY	620453	1	5	201952	93	0
53845	1	FR	73	BY	620453	2	3	201952	2478	38
53846	1	FR	73	BY	620459	2	3	201952	454	7
53847	1	FR	73	BY	620461	1	1	201952	480	3
53848	1	FR	73	BY	620462	2	3	201952	11795	253
53849	1	FR	73	BY	620463	1	4	201952	83	0
53850	1	FR	73	BY	620463	2	3	201952	4064	70
53851	1	FR	73	BY	620469	2	3	201952	7662	89
53852	1	FR	73	BY	620469	2	4	201952	1	0
53853	1	FR	73	BY	620520	2	3	201952	3281	85
53854	1	FR	73	BY	620590	2	3	201952	143	3
53855	1	FR	73	BY	620630	2	3	201952	2073	39
53856	1	FR	73	BY	620640	1	4	201952	295	0
53857	1	FR	73	BY	620640	2	3	201952	2593	47
53858	1	FR	73	BY	620690	2	3	201952	314	6
53859	1	FR	73	BY	620711	2	3	201952	697	12
53860	1	FR	73	BY	620799	2	3	201952	3325	46
53861	1	FR	73	BY	620819	1	4	201952	42	2
53862	1	FR	73	BY	620822	2	3	201952	165	2
53863	1	FR	73	BY	620829	2	3	201952	127	1
53864	1	FR	73	BY	620891	2	3	201952	94	1
53865	1	FR	73	BY	620892	1	3	201952	75	0
53866	1	FR	73	BY	620892	2	3	201952	64	0
53867	1	FR	73	BY	620899	1	3	201952	579	30
53868	1	FR	73	BY	620899	1	4	201952	214	14
53869	1	FR	73	BY	620899	2	3	201952	344	4
53870	1	FR	73	BY	620920	2	3	201952	6682	174
53871	1	FR	73	BY	620930	2	3	201952	37	0
53872	1	FR	73	BY	620990	1	0	201952	81	2
53873	1	FR	73	BY	621050	1	0	201952	158	1
53874	1	FR	73	BY	621111	2	3	201952	250	1
53875	1	FR	73	BY	621133	2	3	201952	2591	39
53876	1	FR	73	BY	621133	2	4	201952	2472	5
53877	1	FR	73	BY	621142	1	4	201952	51	0
53878	1	FR	73	BY	621142	2	3	201952	147	3
53879	1	FR	73	BY	621143	2	3	201952	111	117
53880	1	FR	73	BY	621149	1	0	201952	938	9
53881	1	FR	73	BY	621149	1	4	201952	406	6
53882	1	FR	73	BY	621210	1	4	201952	87	0
53883	1	FR	73	BY	621210	2	0	201952	216	0
53884	1	FR	73	BY	621210	2	3	201952	13361	130
53885	1	FR	73	BY	621290	1	0	201952	378	2
53886	1	FR	73	BY	621290	2	0	201952	80	0
53887	1	FR	73	BY	621290	2	3	201952	5388	55
53888	1	FR	73	BY	621410	2	3	201952	40	0
53889	1	FR	73	BY	621430	2	3	201952	733	8
53890	1	FR	73	BY	621440	2	3	201952	40	0
53891	1	FR	73	BY	621490	2	3	201952	45	1
53892	1	FR	73	BY	621590	2	4	201952	2331	30
53893	1	FR	73	BY	621600	2	1	201952	37	1
53894	1	FR	73	BY	621710	2	3	201952	609	6
53895	1	FR	73	BY	621710	2	4	201952	5	1
53896	1	FR	73	BY	621790	2	3	201952	8	1
53897	1	FR	73	BY	630140	2	3	201952	138	7
53898	1	FR	73	BY	630239	1	4	201952	563	26
53899	1	FR	73	BY	630259	1	3	201952	65	30
53900	1	FR	73	BY	630259	1	4	201952	519	32
53901	1	FR	73	BY	630260	2	3	201952	45	1
53902	1	FR	73	BY	630291	1	3	201952	145	30
53903	1	FR	73	BY	630291	2	3	201952	872	34
53904	1	FR	73	BY	630293	2	3	201952	3200	75
53905	1	FR	73	BY	630299	1	3	201952	763	30
53906	1	FR	73	BY	630299	1	4	201952	1168	144
53907	1	FR	73	BY	630391	1	4	201952	520	26
53908	1	FR	73	BY	630419	1	4	201952	1525	190
53909	1	FR	73	BY	630499	1	3	201952	83	30
53910	1	FR	73	BY	630499	2	3	201952	45	0
53911	1	FR	73	BY	630499	2	4	201952	111	0
53912	1	FR	73	BY	630520	2	3	201952	9694	1302
53913	1	FR	73	BY	630533	2	3	201952	4050	725
53914	1	FR	73	BY	630720	2	4	201952	7321	78
53915	1	FR	73	BY	630790	1	0	201952	385	12
53916	1	FR	73	BY	630790	2	1	201952	38	1
53917	1	FR	73	BY	630790	2	3	201952	1569	17
53918	1	FR	73	BY	630790	2	4	201952	39114	480
53919	1	FR	73	BY	640199	1	3	201952	117	1
53920	1	FR	73	BY	640299	2	3	201952	369	3
53921	1	FR	73	BY	640351	1	3	201952	485	1
53922	1	FR	73	BY	640391	2	3	201952	25378	94
53923	1	FR	73	BY	640399	1	4	201952	83	1
53924	1	FR	73	BY	640399	2	3	201952	247	8
53925	1	FR	73	BY	640419	1	4	201952	151	2
53926	1	FR	73	BY	640419	2	3	201952	1253	27
53927	1	FR	73	BY	640419	2	4	201952	1493	6
53928	1	FR	73	BY	640520	2	3	201952	194	1
53929	1	FR	73	BY	640690	2	4	201952	3538	90
53930	1	FR	73	BY	650400	2	1	201952	40	1
53931	1	FR	73	BY	650400	2	3	201952	60	1
53932	1	FR	73	BY	650500	2	1	201952	40	1
53933	1	FR	73	BY	650500	2	3	201952	1958	15
53934	1	FR	73	BY	650500	2	4	201952	173	0
53935	1	FR	73	BY	650610	1	4	201952	133	2
53936	1	FR	73	BY	650610	2	3	201952	7549	218
53937	1	FR	73	BY	650610	2	4	201952	2848	9
53938	1	FR	73	BY	650699	2	3	201952	580	11
53939	1	FR	73	BY	660110	2	1	201952	281	15
53940	1	FR	73	BY	660191	2	3	201952	7	22
53941	1	FR	73	BY	670419	2	3	201952	41	0
53942	1	FR	73	BY	680299	2	3	201952	1235	592
53943	1	FR	73	BY	680421	2	4	201952	9221	140
53944	1	FR	73	BY	680422	2	3	201952	4211	110
53945	1	FR	73	BY	680520	2	3	201952	3896	205
53946	1	FR	73	BY	680520	2	4	201952	560	2
53947	1	FR	73	BY	680530	2	3	201952	1143	4
53948	1	FR	73	BY	680710	2	3	201952	10825	7123
53949	1	FR	73	BY	680790	2	3	201952	976	16
53950	1	FR	73	BY	680800	1	3	201952	177974	474882
53951	1	FR	73	BY	680911	1	3	201952	2644	10887
53952	1	FR	73	BY	681510	2	3	201952	15	2
53953	1	FR	73	BY	690320	2	3	201952	6892	310
53954	1	FR	73	BY	690510	2	3	201952	5743	23213
53955	1	FR	73	BY	690721	2	3	201952	1027	1212
53956	1	FR	73	BY	690740	2	3	201952	3825	619
53957	1	FR	73	BY	690911	2	3	201952	270	7
53958	1	FR	73	BY	690919	2	3	201952	107218	29220
53959	1	FR	73	BY	691010	2	3	201952	1143	206
53960	1	FR	73	BY	691090	2	3	201952	5734	836
53961	1	FR	73	BY	691110	1	3	201952	84397	27906
53962	1	FR	73	BY	691110	2	3	201952	7324	955
53963	1	FR	73	BY	691200	1	0	201952	126	3
53964	1	FR	73	BY	691200	2	3	201952	18511	6856
53965	1	FR	73	BY	700220	2	3	201952	462	2
53966	1	FR	73	BY	700239	2	3	201952	462	1
53967	1	FR	73	BY	700529	2	1	201952	6129	19452
53968	1	FR	73	BY	700529	2	3	201952	200853	633063
53969	1	FR	73	BY	700600	1	3	201952	133	0
53970	1	FR	73	BY	700600	2	3	201952	292318	14581
53971	1	FR	73	BY	700711	2	3	201952	2140	133
53972	1	FR	73	BY	700719	1	3	201952	112925	148277
53973	1	FR	73	BY	700719	2	4	201952	125	16
53974	1	FR	73	BY	700721	2	3	201952	14136	1328
53975	1	FR	73	BY	700910	2	3	201952	24476	704
53976	1	FR	73	BY	700910	2	4	201952	166	6
53977	1	FR	73	BY	700991	2	3	201952	107	12
53978	1	FR	73	BY	700992	1	3	201952	5175	2609
53979	1	FR	73	BY	700992	1	4	201952	1951	2
53980	1	FR	73	BY	700992	2	1	201952	297	5
53981	1	FR	73	BY	700992	2	3	201952	68	36
53982	1	FR	73	BY	701020	2	3	201952	6409	3843
53983	1	FR	73	BY	701090	2	1	201952	647	215
53984	1	FR	73	BY	701090	2	3	201952	58259	38110
53985	1	FR	73	BY	701090	2	4	201952	30	2
53986	1	FR	73	BY	701310	2	3	201952	25955	6688
53987	1	FR	73	BY	701322	2	1	201952	487	5
53988	1	FR	73	BY	701328	2	1	201952	2582	192
53989	1	FR	73	BY	701328	2	3	201952	77826	19252
53990	1	FR	73	BY	701337	2	1	201952	580	72
53991	1	FR	73	BY	701337	2	3	201952	54441	22343
53992	1	FR	73	BY	701341	1	3	201952	11709	1301
53993	1	FR	73	BY	701341	2	3	201952	793	96
53994	1	FR	73	BY	701342	2	3	201952	176350	103306
53995	1	FR	73	BY	701349	2	3	201952	1334051	814764
53996	1	FR	73	BY	701349	2	4	201952	9	0
53997	1	FR	73	BY	701399	2	3	201952	231	72
53998	1	FR	73	BY	701720	2	3	201952	304	3
53999	1	FR	73	BY	701720	2	4	201952	4858	130
54000	1	FR	73	BY	701790	1	0	201952	25	15
54001	1	FR	73	BY	701790	2	3	201952	414	2
54002	1	FR	73	BY	701790	2	4	201952	791	1
54003	1	FR	73	BY	701919	1	3	201952	12360	991
54004	1	FR	73	BY	701919	1	4	201952	3766	238
54005	1	FR	73	BY	701952	1	3	201952	98379	40039
54006	1	FR	73	BY	701952	1	4	201952	434	70
54007	1	FR	73	BY	701959	1	3	201952	2770	310
54008	1	FR	73	BY	701990	1	3	201952	111014	129732
54009	1	FR	73	BY	701990	2	1	201952	89	2
54010	1	FR	73	BY	701990	2	3	201952	12240	86
54011	1	FR	73	BY	701990	2	4	201952	1350	1
54012	1	FR	73	BY	702000	1	3	201952	2261	981
54013	1	FR	73	BY	702000	2	1	201952	706	14
54014	1	FR	73	BY	710490	2	4	201952	418	0
54015	1	FR	73	BY	710590	2	3	201952	928	10
54016	1	FR	73	BY	711319	2	4	201952	4915	0
54017	1	FR	73	BY	711719	2	3	201952	94	2
54018	1	FR	73	BY	711719	2	4	201952	1245	190
54019	1	FR	73	BY	711790	1	3	201952	145	0
54020	1	FR	73	BY	711790	1	4	201952	84	0
54021	1	FR	73	BY	711790	2	1	201952	27	1
54022	1	FR	73	BY	711790	2	3	201952	6	0
